region,gear,season,vessel_size,area,days
South,Trawlers,summer,large,d,3324.23579389722
South,Trawlers,summer,large,d,3187.82257238855
South,Trawlers,summer,large,d,6222.90751877814
South,Trawlers,summer,large,d,4967.94095858614
North,Gillnets,fall,large,d,42373.0948430518
North,Gillnets,fall,large,d,61126.3657663529
North,Gillnets,fall,large,d,59919.2468825565
North,Gillnets,fall,large,d,59862.6266593685
North,Gillnets,fall,large,d,49371.720763025
North,Gillnets,fall,large,d,37074.9526824359
North,Gillnets,fall,large,d,51402.7179709419
North,Gillnets,fall,large,d,48214.3009931023
North,Gillnets,fall,large,d,64432.9303013453
North,Gillnets,fall,large,d,52568.2565972797
South,Gillnets,fall,large,d,20995.3570656863
South,Gillnets,fall,large,d,31563.9634095678
South,Gillnets,fall,large,d,26465.1839266968
South,Gillnets,fall,large,d,32646.198052191
South,Gillnets,fall,large,d,26997.1869012536
South,Gillnets,fall,large,d,23318.5682952447
South,Gillnets,fall,large,d,30700.6555706857
South,Gillnets,fall,large,d,39211.3541640212
South,Gillnets,fall,large,d,29081.2678851445
South,Gillnets,fall,large,d,40536.7198038791
North,Longlines,fall,large,d,18748.2149977711
North,Longlines,fall,large,d,13308.2225270358
North,Longlines,fall,large,d,10178.950617674
North,Longlines,fall,large,d,9557.15557138608
North,Longlines,fall,large,d,11963.2599787657
North,Longlines,fall,large,d,8618.05741250029
North,Longlines,fall,large,d,10658.475982158
North,Longlines,fall,large,d,7219.15980208478
North,Longlines,fall,large,d,11503.6471908793
North,Longlines,fall,large,d,7150.13059788826
South,Longlines,fall,large,d,8000.04787724807
South,Longlines,fall,large,d,8221.98571805149
South,Longlines,fall,large,d,9900.6398857897
South,Longlines,fall,large,d,10586.743471902
South,Longlines,fall,large,d,12183.0998995426
South,Longlines,fall,large,d,7663.43859594953
South,Longlines,fall,large,d,13608.7050828317
South,Longlines,fall,large,d,11257.1517409607
South,Longlines,fall,large,d,13469.3976205078
South,Longlines,fall,large,d,18124.8511761588
North,Trawlers,fall,large,d,5052.48245239801
North,Trawlers,fall,large,d,7951.28687668037
North,Trawlers,fall,large,d,7089.60539867754
North,Trawlers,fall,large,d,8063.22674374345
North,Trawlers,fall,large,d,6583.380118032
North,Trawlers,fall,large,d,7919.73461158957
North,Trawlers,fall,large,d,10810.5674030759
North,Trawlers,fall,large,d,4414.75197759583
North,Trawlers,fall,large,d,5234.38230332048
North,Trawlers,fall,large,d,9149.36666944778
South,Trawlers,fall,large,d,7834.64353619984
South,Trawlers,fall,large,d,9950.4571074934
South,Trawlers,fall,large,d,5919.06762397618
South,Trawlers,fall,large,d,5914.52841863133
South,Trawlers,fall,large,d,7085.24333069369
South,Trawlers,fall,large,d,9432.53540712439
South,Trawlers,fall,large,d,8671.25441100545
South,Trawlers,fall,large,d,7989.08067923443
South,Trawlers,fall,large,d,7785.73884556623
South,Trawlers,fall,large,d,6388.15470072647
North,Gillnets,winter,small,e,42779.4506714903
North,Gillnets,winter,small,e,40732.1768526144
North,Gillnets,winter,small,e,58976.0333766754
North,Gillnets,winter,small,e,36681.6988946903
North,Gillnets,winter,small,e,54974.7742590613
North,Gillnets,winter,small,e,40511.1542954612
North,Gillnets,winter,small,e,67127.7647735499
North,Gillnets,winter,small,e,41569.491465973
North,Gillnets,winter,small,e,23791.6417181536
North,Gillnets,winter,small,e,48965.1904029719
South,Gillnets,winter,small,e,20751.3654128124
South,Gillnets,winter,small,e,22095.5720994688
South,Gillnets,winter,small,e,20798.603326839
South,Gillnets,winter,small,e,20202.6251997226
South,Gillnets,winter,small,e,28324.1067440486
South,Gillnets,winter,small,e,22720.0692675507
South,Gillnets,winter,small,e,26555.9394432569
South,Gillnets,winter,small,e,18332.4251910349
South,Gillnets,winter,small,e,22468.7378160292
South,Gillnets,winter,small,e,22664.7361009223
North,Longlines,winter,small,e,8328.99566005365
North,Longlines,winter,small,e,10159.5033788368
North,Longlines,winter,small,e,11001.6926520882
North,Longlines,winter,small,e,9887.55969815559
North,Longlines,winter,small,e,12550.8832193635
North,Longlines,winter,small,e,7908.63437832564
North,Longlines,winter,small,e,11675.2075346316
North,Longlines,winter,small,e,7753.66633528968
North,Longlines,winter,small,e,6474.40654022342
North,Longlines,winter,small,e,10843.1967439791
South,Longlines,winter,small,e,7906.27815718711
South,Longlines,winter,small,e,10931.3486001371
South,Longlines,winter,small,e,7751.32245230247
South,Longlines,winter,small,e,10213.8318616884
South,Longlines,winter,small,e,11889.5752828136
South,Longlines,winter,small,e,8817.30453590063
South,Longlines,winter,small,e,8539.43975451742
South,Longlines,winter,small,e,10981.3170990405
South,Longlines,winter,small,e,8196.97999771004
South,Longlines,winter,small,e,9500.56844658492
North,Trawlers,winter,small,e,9156.86329881448
North,Trawlers,winter,small,e,5780.93470171786
North,Trawlers,winter,small,e,6190.47672504642
North,Trawlers,winter,small,e,6384.74222515064
North,Trawlers,winter,small,e,7323.58958655766
North,Trawlers,winter,small,e,7439.12452949181
North,Trawlers,winter,small,e,8364.97905577614
North,Trawlers,winter,small,e,5085.35068304347
North,Trawlers,winter,small,e,5337.79610621439
North,Trawlers,winter,small,e,7416.92839267834
South,Trawlers,winter,small,e,5063.75235910385
South,Trawlers,winter,small,e,5767.46764313252
South,Trawlers,winter,small,e,6306.67547804345
South,Trawlers,winter,small,e,5986.74622932033
South,Trawlers,winter,small,e,9613.60524690556
South,Trawlers,winter,small,e,6913.28037406569
South,Trawlers,winter,small,e,4706.66124360781
South,Trawlers,winter,small,e,9017.68978651192
South,Trawlers,winter,small,e,7553.74238588624
South,Trawlers,winter,small,e,6873.83316961907
North,Gillnets,spring,small,e,131023.294796826
North,Gillnets,spring,small,e,134551.742401827
North,Gillnets,spring,small,e,166030.470235458
North,Gillnets,spring,small,e,132451.435626999
North,Gillnets,spring,small,e,80875.0856637881
North,Gillnets,spring,small,e,135007.922753267
North,Gillnets,spring,small,e,97102.0388356914
North,Gillnets,spring,small,e,77398.6089238885
North,Gillnets,spring,small,e,162426.103525191
North,Gillnets,spring,small,e,127460.317871572
South,Gillnets,spring,small,e,56392.4945332457
South,Gillnets,spring,small,e,38087.7944567002
South,Gillnets,spring,small,e,72755.295519503
South,Gillnets,spring,small,e,49352.5597054018
South,Gillnets,spring,small,e,49857.247982767
South,Gillnets,spring,small,e,73051.4754318923
South,Gillnets,spring,small,e,60305.4897046462
South,Gillnets,spring,small,e,56811.8056187838
South,Gillnets,spring,small,e,57890.1920701388
South,Gillnets,spring,small,e,44800.7418229162
North,Longlines,spring,small,e,29438.0444477817
North,Longlines,spring,small,e,16788.6228728528
North,Longlines,spring,small,e,16539.3753563175
North,Longlines,spring,small,e,26524.156777707
North,Longlines,spring,small,e,10867.0112873829
North,Longlines,spring,small,e,22827.4282493399
North,Longlines,spring,small,e,31247.9912942746
North,Longlines,spring,small,e,10653.7227876683
North,Longlines,spring,small,e,16644.8826730448
North,Longlines,spring,small,e,22632.1697473428
South,Longlines,spring,small,e,21652.5181524612
South,Longlines,spring,small,e,22348.4473601003
South,Longlines,spring,small,e,17077.68757771
South,Longlines,spring,small,e,19989.1483096747
South,Longlines,spring,small,e,22821.253620717
South,Longlines,spring,small,e,19015.0264656866
South,Longlines,spring,small,e,20213.5264207157
South,Longlines,spring,small,e,22781.3646317959
South,Longlines,spring,small,e,24020.4852782775
South,Longlines,spring,small,e,12129.5052272274
North,Trawlers,spring,small,e,4637.33969450663
North,Trawlers,spring,small,e,8251.86748314371
North,Trawlers,spring,small,e,10069.4940801567
North,Trawlers,spring,small,e,8492.96111905855
North,Trawlers,spring,small,e,8069.14087510726
North,Trawlers,spring,small,e,13575.1524679296
North,Trawlers,spring,small,e,7043.94075453561
North,Trawlers,spring,small,e,6765.6146416522
North,Trawlers,spring,small,e,6542.76565552594
North,Trawlers,spring,small,e,7630.32319210939
South,Trawlers,spring,small,e,4721.68170475953
South,Trawlers,spring,small,e,8206.25474071916
South,Trawlers,spring,small,e,6021.05255629395
South,Trawlers,spring,small,e,9719.62382326687
South,Trawlers,spring,small,e,7032.76948291379
South,Trawlers,spring,small,e,10912.8413116122
South,Trawlers,spring,small,e,7825.84174405002
South,Trawlers,spring,small,e,3417.73219919444
South,Trawlers,spring,small,e,5987.96842894327
South,Trawlers,spring,small,e,7595.72349467764
North,Gillnets,summer,small,e,63001.5982585336
North,Gillnets,summer,small,e,56987.5113549691
North,Gillnets,summer,small,e,78706.8758786073
North,Gillnets,summer,small,e,46119.2524317478
North,Gillnets,summer,small,e,39041.0019444167
North,Gillnets,summer,small,e,49142.7831451636
North,Gillnets,summer,small,e,33396.9180556691
North,Gillnets,summer,small,e,27373.0608229672
North,Gillnets,summer,small,e,54969.4535781046
North,Gillnets,summer,small,e,41474.9061245665
South,Gillnets,summer,small,e,31229.704079702
South,Gillnets,summer,small,e,28984.239222809
South,Gillnets,summer,small,e,27130.1513015689
South,Gillnets,summer,small,e,18378.0229049154
South,Gillnets,summer,small,e,39450.1280248042
South,Gillnets,summer,small,e,29488.7036657141
South,Gillnets,summer,small,e,24858.8503102671
South,Gillnets,summer,small,e,20304.3834861161
South,Gillnets,summer,small,e,30868.9261379331
South,Gillnets,summer,small,e,45284.3392358373
North,Longlines,summer,small,e,19199.560657202
North,Longlines,summer,small,e,16538.0616500584
North,Longlines,summer,small,e,18655.0063820455
North,Longlines,summer,small,e,18511.36193057
North,Longlines,summer,small,e,20634.6840258046
North,Longlines,summer,small,e,22123.4301222511
North,Longlines,summer,small,e,19996.4776950345
North,Longlines,summer,small,e,15654.4456799824
North,Longlines,summer,small,e,20382.9781875521
North,Longlines,summer,small,e,21995.6825460112
South,Longlines,summer,small,e,17395.7440409642
South,Longlines,summer,small,e,24524.3554458919
South,Longlines,summer,small,e,14983.8491572681
South,Longlines,summer,small,e,31208.2710222698
South,Longlines,summer,small,e,17618.3088210896
South,Longlines,summer,small,e,22887.1063769625
South,Longlines,summer,small,e,17675.4496879013
South,Longlines,summer,small,e,20368.8585735272
South,Longlines,summer,small,e,16103.1958405775
South,Longlines,summer,small,e,23811.5953913069
North,Trawlers,summer,small,e,7234.26402416446
North,Trawlers,summer,small,e,5458.46983148489
North,Trawlers,summer,small,e,4177.65598821434
North,Trawlers,summer,small,e,4683.19149653082
North,Trawlers,summer,small,e,5687.74960915206
North,Trawlers,summer,small,e,6631.06086229635
North,Trawlers,summer,small,e,3803.47582537064
North,Trawlers,summer,small,e,4304.49403235721
North,Trawlers,summer,small,e,4407.27344184197
North,Trawlers,summer,small,e,4128.9763572108
South,Trawlers,summer,small,e,5342.19733726474
South,Trawlers,summer,small,e,4735.9072308739
South,Trawlers,summer,small,e,3842.4264949178
South,Trawlers,summer,small,e,3427.35892222113
South,Trawlers,summer,small,e,5259.73009996246
South,Trawlers,summer,small,e,5920.37922531335
South,Trawlers,summer,small,e,5739.30191041794
South,Trawlers,summer,small,e,3959.72952177448
South,Trawlers,summer,small,e,4089.35896571483
South,Trawlers,summer,small,e,3256.15272754257
North,Gillnets,fall,small,e,77483.2628918077
North,Gillnets,fall,small,e,82643.9986185266
North,Gillnets,fall,small,e,51468.7385376348
North,Gillnets,fall,small,e,51303.3298326152
North,Gillnets,fall,small,e,61014.0944448265
North,Gillnets,fall,small,e,54989.3747048174
North,Gillnets,fall,small,e,81860.4696289971
North,Gillnets,fall,small,e,54502.2201511047
North,Gillnets,fall,small,e,66275.9039341243
North,Gillnets,fall,small,e,41627.29144538
South,Gillnets,fall,small,e,31908.6006905453
South,Gillnets,fall,small,e,49188.44075667
South,Gillnets,fall,small,e,20270.0602076474
South,Gillnets,fall,small,e,31291.2481207563
South,Gillnets,fall,small,e,29499.2058590216
South,Gillnets,fall,small,e,40886.9050953491
South,Gillnets,fall,small,e,32743.2999887087
South,Gillnets,fall,small,e,27075.1323102851
South,Gillnets,fall,small,e,30797.7796998942
South,Gillnets,fall,small,e,33221.5393704048
North,Longlines,fall,small,e,17499.3316642831
North,Longlines,fall,small,e,12423.9733909199
North,Longlines,fall,small,e,9863.6428460817
North,Longlines,fall,small,e,10486.638390336
North,Longlines,fall,small,e,12044.9769580464
North,Longlines,fall,small,e,12571.8654052732
North,Longlines,fall,small,e,7832.13739192948
North,Longlines,fall,small,e,10048.1229246696
North,Longlines,fall,small,e,11419.16212924
North,Longlines,fall,small,e,9938.0110005652
South,Longlines,fall,small,e,9889.78066015947
South,Longlines,fall,small,e,11128.4647121085
South,Longlines,fall,small,e,7361.8881190943
South,Longlines,fall,small,e,15146.9637952713
South,Longlines,fall,small,e,14752.7045891012
South,Longlines,fall,small,e,12164.5669886394
South,Longlines,fall,small,e,11000.6289431619
South,Longlines,fall,small,e,11780.2459939416
South,Longlines,fall,small,e,12276.5405237472
South,Longlines,fall,small,e,19358.3661112016
North,Trawlers,fall,small,e,9196.74489043987
North,Trawlers,fall,small,e,8016.20339134526
North,Trawlers,fall,small,e,5428.39655870878
North,Trawlers,fall,small,e,5311.31286325377
North,Trawlers,fall,small,e,5355.65380884976
North,Trawlers,fall,small,e,5746.0324738457
North,Trawlers,fall,small,e,8395.73034983236
North,Trawlers,fall,small,e,6747.43115096429
North,Trawlers,fall,small,e,5716.99248561749
North,Trawlers,fall,small,e,7059.2108738964
South,Trawlers,fall,small,e,5550.46828591368
South,Trawlers,fall,small,e,7757.08954977414
South,Trawlers,fall,small,e,7432.70957261316
South,Trawlers,fall,small,e,7515.89055352817
South,Trawlers,fall,small,e,7596.57211640173
South,Trawlers,fall,small,e,5999.01846092269
South,Trawlers,fall,small,e,6929.30684412543
South,Trawlers,fall,small,e,7394.81780202784
South,Trawlers,fall,small,e,8751.84583273148
South,Trawlers,fall,small,e,6466.14879063416
North,Gillnets,winter,large,e,53571.1932579409
North,Gillnets,winter,large,e,45203.2468150942
North,Gillnets,winter,large,e,59327.1033051752
North,Gillnets,winter,large,e,22344.1599604051
North,Gillnets,winter,large,e,47891.9069668243
North,Gillnets,winter,large,e,57815.9186508825
North,Gillnets,winter,large,e,32099.6131765764
North,Gillnets,winter,large,e,75545.4906870046
North,Gillnets,winter,large,e,49909.9402848486
North,Gillnets,winter,large,e,45837.3401543529
South,Gillnets,winter,large,e,21706.9878343632
South,Gillnets,winter,large,e,22816.0046063594
South,Gillnets,winter,large,e,18072.2537577173
South,Gillnets,winter,large,e,15110.983897289
South,Gillnets,winter,large,e,20724.985814856
South,Gillnets,winter,large,e,21160.5898739914
South,Gillnets,winter,large,e,17727.1377312396
South,Gillnets,winter,large,e,25917.1014874705
South,Gillnets,winter,large,e,23830.8374552015
South,Gillnets,winter,large,e,11617.190364707
North,Longlines,winter,large,e,6156.23617721046
North,Longlines,winter,large,e,14363.1817911183
North,Longlines,winter,large,e,7911.31471161644
North,Longlines,winter,large,e,7347.37908417691
North,Longlines,winter,large,e,8986.72009675451
North,Longlines,winter,large,e,9388.60430118442
North,Longlines,winter,large,e,9765.76381672157
North,Longlines,winter,large,e,11808.9897398576
North,Longlines,winter,large,e,7942.56803687744
North,Longlines,winter,large,e,8226.96373512682
South,Longlines,winter,large,e,11721.7306296977
South,Longlines,winter,large,e,8782.06181917627
South,Longlines,winter,large,e,8428.65680218309
South,Longlines,winter,large,e,10144.1536916563
South,Longlines,winter,large,e,7624.24583089007
South,Longlines,winter,large,e,8171.80195108059
South,Longlines,winter,large,e,7778.32868531272
South,Longlines,winter,large,e,11429.469296341
South,Longlines,winter,large,e,7436.84646499478
South,Longlines,winter,large,e,12764.4218258155
North,Trawlers,winter,large,e,7527.33698786136
North,Trawlers,winter,large,e,6571.32484512016
North,Trawlers,winter,large,e,7422.93410249347
North,Trawlers,winter,large,e,7791.46618510201
North,Trawlers,winter,large,e,5425.22774141066
North,Trawlers,winter,large,e,8581.35660187463
North,Trawlers,winter,large,e,9477.41642284165
North,Trawlers,winter,large,e,8809.494986061
North,Trawlers,winter,large,e,6823.02903040968
North,Trawlers,winter,large,e,8866.04884700477
South,Trawlers,winter,large,e,6227.36610132391
South,Trawlers,winter,large,e,6013.31294149806
South,Trawlers,winter,large,e,4922.7075988772
South,Trawlers,winter,large,e,7854.81663193575
South,Trawlers,winter,large,e,5131.94040693349
South,Trawlers,winter,large,e,7244.53636541746
South,Trawlers,winter,large,e,7846.0046854666
South,Trawlers,winter,large,e,8185.10253047984
South,Trawlers,winter,large,e,5334.69505512612
South,Trawlers,winter,large,e,6644.11835734237
North,Gillnets,spring,large,e,134761.355865838
North,Gillnets,spring,large,e,84405.2336262102
North,Gillnets,spring,large,e,166509.464452305
North,Gillnets,spring,large,e,64220.5674976878
North,Gillnets,spring,large,e,117192.439144868
North,Gillnets,spring,large,e,162333.292284168
North,Gillnets,spring,large,e,103283.722423083
North,Gillnets,spring,large,e,79308.1387162281
North,Gillnets,spring,large,e,100502.33461316
North,Gillnets,spring,large,e,81900.9326784157
South,Gillnets,spring,large,e,81177.1044011258
South,Gillnets,spring,large,e,83919.9882495342
South,Gillnets,spring,large,e,45298.583275383
South,Gillnets,spring,large,e,45025.4779033007
South,Gillnets,spring,large,e,59151.6553848012
South,Gillnets,spring,large,e,47413.0004464267
South,Gillnets,spring,large,e,70070.1715772155
South,Gillnets,spring,large,e,92079.6995465794
South,Gillnets,spring,large,e,85860.2646284741
South,Gillnets,spring,large,e,74478.7510231741
North,Longlines,spring,large,e,20563.6632989923
North,Longlines,spring,large,e,20077.2080042282
North,Longlines,spring,large,e,20313.3747991651
North,Longlines,spring,large,e,19249.9059901931
North,Longlines,spring,large,e,19765.0095851192
North,Longlines,spring,large,e,16512.0136400919
North,Longlines,spring,large,e,14740.8091994729
North,Longlines,spring,large,e,14998.6707484581
North,Longlines,spring,large,e,26095.3047365099
North,Longlines,spring,large,e,31255.4459101521
South,Longlines,spring,large,e,20720.6218219919
South,Longlines,spring,large,e,32042.9369936283
South,Longlines,spring,large,e,21585.3723912722
South,Longlines,spring,large,e,25836.5480816476
South,Longlines,spring,large,e,19766.7476930855
South,Longlines,spring,large,e,15052.705404114
South,Longlines,spring,large,e,23935.6771613031
South,Longlines,spring,large,e,17465.4254805583
South,Longlines,spring,large,e,24572.3336113575
South,Longlines,spring,large,e,18878.5068056084
North,Trawlers,spring,large,e,10098.3709191614
North,Trawlers,spring,large,e,9469.57010555331
North,Trawlers,spring,large,e,8020.21372787456
North,Trawlers,spring,large,e,7038.46030325363
North,Trawlers,spring,large,e,5803.33694000067
North,Trawlers,spring,large,e,5975.14950686094
North,Trawlers,spring,large,e,10605.0857289147
North,Trawlers,spring,large,e,5020.96084339711
North,Trawlers,spring,large,e,6380.12598240068
North,Trawlers,spring,large,e,7449.4961449011
South,Trawlers,spring,large,e,5081.5271171849
South,Trawlers,spring,large,e,5591.51651919523
South,Trawlers,spring,large,e,5466.73108392294
South,Trawlers,spring,large,e,8564.11815751545
South,Trawlers,spring,large,e,4796.71483750807
South,Trawlers,spring,large,e,6498.84428972036
South,Trawlers,spring,large,e,8547.21636356158
South,Trawlers,spring,large,e,9338.80595253224
South,Trawlers,spring,large,e,6508.86003857364
South,Trawlers,spring,large,e,6903.18659657809
North,Gillnets,summer,large,e,42524.9647860934
North,Gillnets,summer,large,e,65020.1885932387
North,Gillnets,summer,large,e,46979.5381578828
North,Gillnets,summer,large,e,72451.5703904952
North,Gillnets,summer,large,e,79671.1417851772
North,Gillnets,summer,large,e,89681.5266601695
North,Gillnets,summer,large,e,63245.8064405099
North,Gillnets,summer,large,e,50161.6574386429
North,Gillnets,summer,large,e,62696.7339823093
North,Gillnets,summer,large,e,67752.6190388565
South,Gillnets,summer,large,e,32900.1544650215
South,Gillnets,summer,large,e,34729.4783368326
South,Gillnets,summer,large,e,21811.1782425911
South,Gillnets,summer,large,e,28538.4296036217
South,Gillnets,summer,large,e,34126.3256510406
South,Gillnets,summer,large,e,27221.4741681453
South,Gillnets,summer,large,e,35040.9582756013
South,Gillnets,summer,large,e,24358.6069096145
South,Gillnets,summer,large,e,24305.6076456399
South,Gillnets,summer,large,e,27455.0178567503
North,Longlines,summer,large,e,18718.4678820448
North,Longlines,summer,large,e,25871.3856020494
North,Longlines,summer,large,e,15731.7121752626
North,Longlines,summer,large,e,15566.9829157753
North,Longlines,summer,large,e,11643.2633958762
North,Longlines,summer,large,e,19731.6966371488
North,Longlines,summer,large,e,39311.9311541106
North,Longlines,summer,large,e,18453.2708701362
North,Longlines,summer,large,e,16064.7288751729
North,Longlines,summer,large,e,18067.2349192177
South,Longlines,summer,large,e,14942.5328196294
South,Longlines,summer,large,e,17159.578509338
South,Longlines,summer,large,e,33458.8672194784
South,Longlines,summer,large,e,14001.1222388005
South,Longlines,summer,large,e,15474.5076982727
South,Longlines,summer,large,e,19353.259866865
South,Longlines,summer,large,e,25846.3930396396
South,Longlines,summer,large,e,22037.5902793426
South,Longlines,summer,large,e,24526.2637507511
South,Longlines,summer,large,e,17238.2422327065
North,Trawlers,summer,large,e,3899.11423417004
North,Trawlers,summer,large,e,5243.56534402361
North,Trawlers,summer,large,e,5227.41872680792
North,Trawlers,summer,large,e,3729.80736641801
North,Trawlers,summer,large,e,5426.6053654524
North,Trawlers,summer,large,e,4558.50370789445
North,Trawlers,summer,large,e,4070.24748440216
North,Trawlers,summer,large,e,5651.26403410733
North,Trawlers,summer,large,e,5309.58453018632
North,Trawlers,summer,large,e,4753.98057659186
South,Trawlers,summer,large,e,5362.82511408136
South,Trawlers,summer,large,e,6202.45627523587
South,Trawlers,summer,large,e,5437.07471168724
South,Trawlers,summer,large,e,3199.64976457569
South,Trawlers,summer,large,e,5123.38359573617
South,Trawlers,summer,large,e,4718.11848750732
South,Trawlers,summer,large,e,3692.19180244539
South,Trawlers,summer,large,e,4337.55265466415
South,Trawlers,summer,large,e,4475.22002306916
South,Trawlers,summer,large,e,5096.02261809187
North,Gillnets,fall,large,e,69699.3935096939
North,Gillnets,fall,large,e,54008.0572807693
North,Gillnets,fall,large,e,62717.9985162675
North,Gillnets,fall,large,e,45086.5882215018
North,Gillnets,fall,large,e,51840.3999575776
North,Gillnets,fall,large,e,41537.2618202313
North,Gillnets,fall,large,e,71215.0030033947
North,Gillnets,fall,large,e,45956.5595561305
North,Gillnets,fall,large,e,58499.6906953262
North,Gillnets,fall,large,e,64030.0250139864
South,Gillnets,fall,large,e,24054.3763185488
South,Gillnets,fall,large,e,25656.8325419294
South,Gillnets,fall,large,e,24912.036160579
South,Gillnets,fall,large,e,35234.2463518468
South,Gillnets,fall,large,e,39842.0370062523
South,Gillnets,fall,large,e,35247.6406845437
South,Gillnets,fall,large,e,27927.4316671812
South,Gillnets,fall,large,e,29486.5488261885
South,Gillnets,fall,large,e,24353.3222389529
South,Gillnets,fall,large,e,22170.7775387956
North,Longlines,fall,large,e,9306.03904637571
North,Longlines,fall,large,e,16685.3024388336
North,Longlines,fall,large,e,12163.459077293
North,Longlines,fall,large,e,11556.1984242683
North,Longlines,fall,large,e,11072.090187543
North,Longlines,fall,large,e,11877.6096491212
North,Longlines,fall,large,e,17240.8078496511
North,Longlines,fall,large,e,12580.1735978722
North,Longlines,fall,large,e,12915.5059430929
North,Longlines,fall,large,e,12834.188861962
South,Longlines,fall,large,e,17657.0051490362
South,Longlines,fall,large,e,10090.3536508466
South,Longlines,fall,large,e,10601.0915752127
South,Longlines,fall,large,e,6647.86074593311
South,Longlines,fall,large,e,10972.0397478258
South,Longlines,fall,large,e,8694.00978163769
South,Longlines,fall,large,e,13319.4603032204
South,Longlines,fall,large,e,10010.9295823499
South,Longlines,fall,large,e,9077.80496711158
South,Longlines,fall,large,e,9246.34335131426
North,Trawlers,fall,large,e,5624.31976408281
North,Trawlers,fall,large,e,8890.50475930243
North,Trawlers,fall,large,e,10755.7232813753
North,Trawlers,fall,large,e,10723.872970911
North,Trawlers,fall,large,e,5288.30773335301
North,Trawlers,fall,large,e,6050.27015644927
North,Trawlers,fall,large,e,6954.26404283387
North,Trawlers,fall,large,e,9327.30341300226
North,Trawlers,fall,large,e,9319.46374115629
North,Trawlers,fall,large,e,6597.43932097747
South,Trawlers,fall,large,e,8007.10320094886
South,Trawlers,fall,large,e,9097.66254392817
South,Trawlers,fall,large,e,7079.98186325375
South,Trawlers,fall,large,e,5876.07237287623
South,Trawlers,fall,large,e,4479.0907905509
South,Trawlers,fall,large,e,9676.64096788977
South,Trawlers,fall,large,e,5803.0461819668
South,Trawlers,fall,large,e,9078.55184742996
South,Trawlers,fall,large,e,6457.32756499576
South,Trawlers,fall,large,e,7707.72875959818
